id	startnum	endnum	textname	author	genre	year	Voice	IO	DO	To	Order
749948	18220	18244	"Lincoln; An Account of his Personal Life, Especially of its Springs of Action as Revealed and Deepen"	"Stephenson, Nathaniel W. (Nathaniel Wright), 1867-1935"	NF	1922	Passive	Pronoun	Noun	NoTo	DatAcc
752368	14740	14759	Letters of Franklin K. Lane	"Wall, Louise Herrick, 1866-"	NF	1922	Passive	Pronoun	Pronoun	NoTo	AccDat
2297	45130	45150	Judith of the Godless Valley		FIC	1922	Passive	Pronoun	Pronoun	NoTo	AccDat
2524	69196	69223	The Ragged Edge		FIC	1922	Passive	NA	NA	NA	NA
3436	32117	32121	Gigolo		FIC	1922	Passive	Pronoun	Pronoun	NoTo	AccDat
151922	106	113	Fosdick		MAG	1924	Passive	Pronoun	Noun	NoTo	DatAcc
253726	311	338	Heads		MAG	1924	Passive	Pronoun	Noun	NoTo	DatAcc
430904	4564	4574	Mark Twain--Boy and Man	Albert B. Paine	MAG	1924	Passive	Pronoun	Noun	NoTo	DatAcc
430908	199	234	Millions of Americans Are Committing Slow Suicide	Donald Wilhelm	MAG	1924	Passive	Pronoun	Noun	NoTo	DatAcc
430908	428	433	Millions of Americans Are Committing Slow Suicide	Donald Wilhelm	MAG	1924	Passive	Pronoun	Noun	NoTo	DatAcc
448250	7465	7488	The chimera of monopoly	Ambrose Pare Winston	MAG	1924	Passive	NA	NA	NA	NA
689901	928	957	ADAMS HITS LODGE GROUP; Backs Daugherty Against Senate Republicans Seeking Ouster. WANTS A HEARING FIRST Chairman's Statement Foreshadows Fight to Sti		NEWS	1924	Passive	NA	NA	NA	NA
689932	719	727	AIR FLEET WORRIES BRITISH; Poincare Told Reason for Such Large Armaments Is Not Understood	EDWIN L. JAMES.	NEWS	1924	Passive	NA	NA	NA	NA
690290	37	61	PROHIBITION AND CIVIL SERVICE	SIR GEORGE PAISH.	NEWS	1924	Passive	Pronoun	Pronoun	To	AccDat
690370	1206	1224	EX-SECRETARY DIRECTS FIGHT; Said to Have Asked Robinson to Quit to Give Him Arkansas. DENY DEAL OVER DEADLOCK Both Smith's and Californian's Supporter	T.R. YBARRA.	NEWS	1924	Passive	Pronoun	Pronoun	NoTo	AccDat
253892	158	175	Earth to Air		MAG	1925	Passive	NA	NA	NA	NA
447883	7298	7319	A picture peddler	Robert Alden Reaser	MAG	1925	Passive	Pronoun	Noun	NoTo	DatAcc
448148	3316	3336	Leaves from a secret journal	Jane Steger	MAG	1925	Passive	NA	NA	NA	NA
760373	3456	3473	A Textbook of Theosophy	"Leadbeater, C. W. (Charles Webster), 1854-1934"	NF	1925	Passive	NA	NA	NA	NA
14212	11667	11687	First Flight	"Anderson, Maxwell, 1888-1959"	FIC	1925	Passive	NA	NA	NA	NA
490120	2855	2891	Talk of the Town	anomynous 	MAG	1926	Passive	Noun	Pronoun	To	AccDat
692487	335	343	ACTIVITY IN THE MOTOR TRADE		NEWS	1926	Passive	NA	NA	NA	NA
219935	319	350	In London		MAG	1927	Passive	NA	NA	NA	NA
430968	3370	3402	The Lazy Thirties	Margaret C. Banning	MAG	1927	Passive	Pronoun	Noun	NoTo	DatAcc
468255	2111	2139	The lordly dish	Ford Madox Ford	MAG	1927	Passive	Pronoun	Noun	NoTo	DatAcc
493381	33	69	The Week		MAG	1927	Passive	Pronoun	Pronoun	To	AccDat
773623	16217	16261	Industrial Art and the Museum	Charles R. Richards	NF	1927	Passive	Noun	Pronoun	To	AccDat
164024	153	158	"'O, how full'"		MAG	1928	Passive	Pronoun	Pronoun	To	AccDat
487290	178	189	What Ails the Metropolitan Museum?	"Gutman, Walter"	MAG	1928	Passive	NA	NA	NA	NA
694676	541	547	BRITAIN AND FRANCE IN ACCORD ON TREATY; Will Follow Identical Policy in Regard to Kellogg's AntiWar Proposal.ACT AS LEAGUE LEADERSMay Make Reservation	"EDWIN L. JAMES, Copyright, 1928, by "	NEWS	1928	Passive	Noun	Pronoun	To	AccDat
254305	378	390	Gold Coast to Blue Grass		MAG	1929	Passive	Pronoun	Noun	NoTo	DatAcc
254929	322	384	Knave		MAG	1929	Passive	Pronoun	Noun	NoTo	DatAcc
301136	285	304	Teacher Snubbed		MAG	1929	Passive	Pronoun	Noun	NoTo	DatAcc
695882	669	684	GOES TO 	RICHARD V. OULAHAN. Special to 	NEWS	1929	Passive	NA	NA	NA	NA
468704	406	426	If Ramsay MacDonald were an American	Oswald Garrison Villard	MAG	1930	Passive	Pronoun	Noun	NoTo	DatAcc
468773	328	336	The realities of Zionism	John Gunther	MAG	1930	Passive	Pronoun	Noun	NoTo	DatAcc
773927	8215	8228	Hey! Yellowbacks!	Ernest L. Meyer	NF	1930	Passive	Pronoun	Noun	NoTo	DatAcc
697096	667	689	"ASK POWERS TO PASS ON BID FOR SECURITY; OUR STAND DOUBTFUL; Briand Wins Consideraton for His Plan, With Discussion Likely at Week-End. AMERICANS ARE H"	EDWIN L. JAMES. Special Cable to 	NEWS	1930	Passive	NA	NA	NA	NA
445975	1116	1168	My friends the writers	Edward Weeks	MAG	1931	Passive	NA	NA	NA	NA
774317	20075	20088	The Better Homes Manual	Blanche Halbert	NF	1931	Passive	Pronoun	Noun	NoTo	DatAcc
431054	4719	4740	Selling the United States Short	William Trufant Foster	MAG	1932	Passive	NA	NA	NA	NA
10023	24558	24577	Store	T.S. Stribling	FIC	1932	Passive	NA	NA	NA	NA
699264	1339	1395	ENVOYS CALL ON STIMSON; Attitude of Washington Awaits 	CHARLES A. SELDEN.By Cable to 	NEWS	1932	Passive	Pronoun	Noun	NoTo	DatAcc
255210	412	421	Death of Hoover		MAG	1933	Passive	Pronoun	Noun	NoTo	DatAcc
255512	182	189	Joseph Nay & Yea		MAG	1933	Passive	Pronoun	Noun	NoTo	DatAcc
10057	11072	11083	Smirt: An Urbane Nightmare	Branch Cabell	FIC	1934	Passive	NA	NA	NA	NA
700930	720	747	CITY ACTS TO SHIFT RELIEF WORKERS TO PRIVATE JOBS; Those on Rolls Are Assured They Can Return if They Lose Employment. 6-MONTH LEAVES ALLOWED Hodson R	"LINCOLN ELLSWORTH, Leader, Ellsworth Transantarcti"	NEWS	1934	Passive	NA	NA	NA	NA
469610	334	366	They raise their hats	Margaret Culkin Banning	MAG	1935	Passive	NA	NA	NA	NA
10064	74949	74961	San Francisco Tales	Charles Caldwell Dobie	FIC	1935	Passive	Pronoun	Noun	NoTo	DatAcc
23294	1630	1654	Slot machine	Margaret Culkin Banning	FIC	1935	Passive	Pronoun	Pronoun	To	AccDat
431110	761	779	Public Servant	Kenneth Coolbaugh	MAG	1936	Passive	Pronoun	Noun	NoTo	DatAcc
10088	67624	67660	T Aint Right	Westbrook Pegler	FIC	1936	Passive	NA	NA	NA	NA
143147	327	344	Backwater		MAG	1937	Passive	NA	NA	NA	NA
222503	204	236	'Spouse Trap'		MAG	1937	Passive	Pronoun	Noun	NoTo	DatAcc
781939	34082	34099	The Man Who Was Murdered Twice	Robert H. Leitfred	FIC	1937	Passive	Pronoun	Noun	NoTo	DatAcc
781939	43579	43605	The Man Who Was Murdered Twice	Robert H. Leitfred	FIC	1937	Passive	NA	NA	NA	NA
703035	508	519	Economics in the News; Standard Oil in China--A Magnificent Piece of Work for the Chinese--Trade Now Divorced From Gunboat Protection	H.B.E.	NEWS	1937	Passive	Noun	Pronoun	To	AccDat
494051	1450	1486	An English People's Front?	"Brailsford, H. N."	MAG	1938	Passive	Pronoun	Pronoun	NoTo	AccDat
774171	87	120	Geography in the Middle Ages	George H. T. Kimble	NF	1938	Passive	Noun	Noun	To	DatAcc
10102	18996	19010	General's Lady	Esther Forbes	FIC	1938	Passive	NA	NA	NA	NA
703589	289	315	Lindbergh: Did His 'Report' Play Role in Czech Partition?		NEWS	1938	Passive	Pronoun	Noun	NoTo	DatAcc
154154	210	255	'I Loathe Dictators'		MAG	1939	Passive	Pronoun	Noun	NoTo	AccDat
470265	6294	6320	A prize fighter in the nineties	Edmund Rücker	MAG	1939	Passive	Pronoun	Noun	NoTo	DatAcc
773521	3252	3275	Marriage and the Family	Ray E. Baber	NF	1939	Passive	NA	NA	NA	NA
773742	9043	9084	Christmas Comes Again	John N. Then	NF	1939	Passive	Noun	Pronoun	To	AccDat
10119	85444	85462	Yearling	Marjorie Rawlings	FIC	1939	Passive	Pronoun	Noun	NoTo	DatAcc
491163	1304	1324	GERMANS IN MEXICO	"Holton, Priscilla"	MAG	1940	Passive	Pronoun	Noun	NoTo	DatAcc
491553	7511	7545	"100,000 QUAKERS MAY BE RIGHT"	"High, Stanley"	MAG	1940	Passive	Pronoun	Noun	NoTo	DatAcc
10128	15281	15301	In the Money	William Carlos Williams	FIC	1940	Passive	NA	NA	NA	NA
704672	620	634	HOUSE VOTES 279-97 TO CURB AGENCIES BY COURT REVIEW; Motion to Recommit Bill and Efforts to Exempt Various Boards Are Defeated ROUT FOR NEW DEALERS Am	HENRY N. DORRIS. Special to 	NEWS	1940	Passive	NA	NA	NA	NA
705151	407	434	8 DRAFT OBJECTORS GET PRISON TERMS; Divinity Students Sentenced to Year and a Day--Refuse Final Chance to Register	C.L. SULZBERGER By Telephone to 	NEWS	1940	Passive	Pronoun	Noun	NoTo	DatAcc
179402	400	432	How to Beat Rationing		MAG	1941	Passive	Pronoun	Noun	NoTo	DatAcc
492149	12757	12787	SING FOR A PENNY	"Dowdey, Clifford"	MAG	1941	Passive	NA	NA	NA	NA
781943	44651	44687	The Black Shrouds	Constance and Gwenyth Little	FIC	1941	Passive	Pronoun	Pronoun	To	AccDat
706064	211	237	"OVER-ALL CONTROL OF PRICES BEATEN IN HOUSE, 218 TO 63; Party Lines Fade in Rejecting Gore Plan and Fight Centers on Henderson's Powers"	HENRY N. DORRIS	NEWS	1941	Passive	Noun	Pronoun	To	AccDat
10156	52459	52486	Ivory Mischief	"Arthur Meeker, Jr."	FIC	1942	Passive	Pronoun	Noun	NoTo	DatAcc
10165	26176	26190	High Window	Raymond Chandler	FIC	1942	Passive	Pronoun	Pronoun	To	AccDat
168429	366	374	[A Letter From The Publisher]		MAG	1943	Passive	NA	NA	NA	NA
451568	2444	2459	Yankee from Olympus	Catherine Drinker Bowen	MAG	1943	Passive	Pronoun	Noun	NoTo	DatAcc
10167	54088	54140	Mrs. Parkinton	Louis Bromfield	FIC	1943	Passive	NA	NA	NA	NA
10176	20236	20244	Tree Grows in Brooklyn	Betty Smith	FIC	1943	Passive	Pronoun	Noun	NoTo	DatAcc
10178	127651	127689	Human Comedy	William Saroyan	FIC	1943	Passive	Pronoun	Noun	NoTo	DatAcc
13869	19566	19605	Get Away Old Man	"Saroyan, William, 1908-1981"	FIC	1943	Passive	Pronoun	Noun	NoTo	DatAcc
14053	5236	5243	The Patriots	"Kingsley, Sidney, 1906-1995"	FIC	1943	Passive	Pronoun	Noun	NoTo	DatAcc
431284	2426	2442	The Mystery of John L. Lewis	Victor Riesel and Paul Sann	MAG	1944	Passive	Pronoun	Noun	NoTo	DatAcc
708217	120	135	President Gets Byrnes to Stay In War Post Until Reich Falls; PRESIDENT GETS BYRNES TO STAY 	C.P. TRUSSELLSpecial to 	NEWS	1944	Passive	Pronoun	Pronoun	NoTo	AccDat
226278	127	143	End of Yank		MAG	1945	Passive	NA	NA	NA	NA
491851	6388	6395	Week-End Revolution	"Schwab, Laurence"	MAG	1945	Passive	NA	NA	NA	NA
708824	1627	1645	Letters		NEWS	1945	Passive	Pronoun	Noun	NoTo	DatAcc
449934	1097	1104	Beau Sabreur	Ferris Greenslet	MAG	1946	Passive	NA	NA	NA	NA
475476	2640	2653	The China legend	Charles Lester Walker	MAG	1946	Passive	Pronoun	Noun	NoTo	DatAcc
10210	24830	24850	Foretaste of Glory		FIC	1946	Passive	Pronoun	Noun	NoTo	DatAcc
10212	19933	19966	Salem Frigate		FIC	1946	Passive	Pronoun	Noun	NoTo	DatAcc
10213	13967	13985	Mister Robetrs		FIC	1946	Passive	NA	NA	NA	NA
10213	13986	13990	Mister Robetrs		FIC	1946	Passive	NA	NA	NA	NA
23502	2008	2014	"Peekaboo Pennington, private eye"	John Bartlow Martin	FIC	1946	Passive	NA	NA	NA	NA
709679	1370	1392	"Bare May Aid to a Garsson in Army Trial; BARE MAY'S AID TO GARSSON SON, TRIED BY ARMY"		NEWS	1946	Passive	Pronoun	Noun	NoTo	DatAcc
492320	2665	2714	Gossip is Her Business	"Small, Collie"	MAG	1947	Passive	Pronoun	Noun	NoTo	DatAcc
10226	49718	49768	"East Side, West Side"		FIC	1947	Passive	NA	NA	NA	NA
4173	8185	8191	Greener Than You Think	"Moore, Ward, 1903-1978"	FIC	1947	Passive	NA	NA	NA	NA
448904	2655	2671	The Republican revival	Oren Root Jr	MAG	1948	Passive	NA	NA	NA	NA
774362	35605	35614	Men and Centuries of European Civilization	"Louise Fargo Brown and George Barr Carson, Jr."	NF	1948	Passive	Pronoun	Noun	To	AccDat
10241	39459	39498	Guard of Honor		FIC	1948	Passive	Pronoun	Noun	NoTo	DatAcc
10245	200734	200785	Town with the Funny Name		FIC	1948	Passive	Pronoun	Noun	NoTo	DatAcc
179100	290	310	No Thanks		MAG	1949	Passive	Pronoun	Noun	NoTo	DatAcc
773547	14102	14164	Counseling the Individual Student	John W.M. Rothney and Bert A. Roens	NF	1949	Passive	Pronoun	Noun	NoTo	DatAcc
10252	104363	104383	Brave Bulls		FIC	1949	Passive	Pronoun	Noun	NoTo	DatAcc
10254	72886	72915	Man with the Golden Arm		FIC	1949	Passive	NA	NA	NA	NA
780142	34223	34246	Beulah Land	H. L. Davis	FIC	1949	Passive	NA	NA	NA	NA
711966	325	348	ECA BILL ADVANCED BY A COMPROMISE; Teeth Drawn in Proposal to Halt U.S. Aid to a Country Disobeying United Nations ECA BILL ADVANCED BY A COMPROMISE	FELIX BELAIR Jr.Special to 	NEWS	1949	Passive	NA	NA	NA	NA
712224	292	323	Savings Banks Fight Bay State Tax Plan; Dividend Cuts Seen; Heated Debate Opponents Hold Fire Dividend Cut Seen Tax Boosts Slated	Courtney Sheldon Staff Writer of 	NEWS	1949	Passive	NA	NA	NA	NA
191175	475	501	Mr. Culture		MAG	1950	Passive	Pronoun	Noun	NoTo	DatAcc
476059	2473	2484	The ordeal of Dr. Condon	Louis Welborn	MAG	1950	Passive	Pronoun	Noun	NoTo	DatAcc
476156	4496	4518	Mencken and the 	William Raymond Manchester	MAG	1950	Passive	Pronoun	Noun	NoTo	DatAcc
492606	555	574	He Wants to Make Something of Arkansas	"Morris, Joe Alex"	MAG	1950	Passive	Pronoun	Noun	NoTo	DatAcc
493799	2038	2054	WHY ASIA FEARS THE WEST	"Straight, Michael"	MAG	1950	Passive	NA	NA	NA	NA
10265	12204	12228	Across the River and Into the Trees		FIC	1950	Passive	Pronoun	Pronoun	To	AccDat
10266	107216	107259	Disenchanted		FIC	1950	Passive	Pronoun	Noun	NoTo	DatAcc
713796	430	439	Construction Strike Ended By Laborers; Loss of $140	Frederick W. Carr Staff Writer of 	NEWS	1951	Passive	NA	NA	NA	NA
431463	149	175	Darwin and the Islands of Evolution	N.J. Berrill	MAG	1952	Passive	Pronoun	Noun	NoTo	DatAcc
491577	1590	1596	The Man Who Bet on Casablanca	"Wechsberg, Joseph"	MAG	1952	Passive	Pronoun	Noun	NoTo	DatAcc
714385	0	44	EISENHOWER	MICHAEL L. HOFFMAN	NEWS	1952	Passive	Pronoun	Pronoun	To	AccDat
714677	298	353	CUT OF 400 MILLION IN AID IS DEFEATED; Full Senate Committee Votes 7 to 6 to Hold 	FELIX BELAIR Jr.Special to 	NEWS	1952	Passive	NA	NA	NA	NA
195376	148	172	New Chairman?		MAG	1953	Passive	Pronoun	Pronoun	To	AccDat
431487	5953	5963	Washington's Historic Georgetown	William A. Kinney	MAG	1953	Passive	Noun	Pronoun	To	AccDat
2915	22938	22951	Murder in the Gunroom	"Piper, H. Beam, 1904-1964"	FIC	1953	Passive	NA	NA	NA	NA
196869	171	175	'Blessed Are the Debonair'		MAG	1954	Passive	NA	NA	NA	NA
10320	215130	215139	Love is Eternal		FIC	1954	Passive	Pronoun	Noun	NoTo	DatAcc
14197	18534	18555	Bad Seed	"Anderson, Maxwell, 1888-1959"	FIC	1954	Passive	NA	NA	NA	NA
14537	13230	13254	Cyprian's Prayer	"Wilson, Edmund, 1895-1972"	FIC	1954	Passive	Pronoun	Noun	NoTo	DatAcc
781960	26259	26276	The Perfectionist	Lane Kauffmann	FIC	1954	Passive	NA	NA	NA	NA
130521	472	505	THE PINKY IN THE RED SOX BOOT		MAG	1955	Passive	Pronoun	Noun	NoTo	DatAcc
491315	605	638	The Things They Say About the Governor!	"Martin, Harold H."	MAG	1955	Passive	Pronoun	Pronoun	NoTo	AccDat
773748	1761	1797	Scope of Total Architecture	Walter Gropius	NF	1955	Passive	NA	NA	NA	NA
10333	18971	18998	Something of Value		FIC	1955	Passive	Pronoun	Noun	NoTo	DatAcc
773512	1221	1240	Broadcasting in America	Sydney W. Head	NF	1956	Passive	Pronoun	Noun	NoTo	DatAcc
10341	39037	39053	Boon Island		FIC	1956	Passive	Pronoun	Noun	NoTo	DatAcc
491747	2232	2241	HOLLYWOOD'S UNLIKELY HERO	"Hubler, Richard G."	MAG	1957	Passive	Pronoun	Noun	NoTo	DatAcc
491747	2390	2400	HOLLYWOOD'S UNLIKELY HERO	"Hubler, Richard G."	MAG	1957	Passive	Pronoun	Noun	NoTo	DatAcc
491747	4339	4362	HOLLYWOOD'S UNLIKELY HERO	"Hubler, Richard G."	MAG	1957	Passive	Pronoun	Noun	NoTo	DatAcc
491747	5580	5605	HOLLYWOOD'S UNLIKELY HERO	"Hubler, Richard G."	MAG	1957	Passive	Pronoun	Noun	NoTo	DatAcc
491794	246	259	Everybody Laughs at Me	"Borge, Victor"	MAG	1957	Passive	Pronoun	Noun	NoTo	DatAcc
492589	320	339	Those Amazing Island Medics	"Silverman, Milton<BR>Silverman, Margaret"	MAG	1958	Passive	Pronoun	Noun	NoTo	DatAcc
60343	45	59	UNDERLYING PESSIMISM		MAG	1958	Passive	Pronoun	Noun	NoTo	DatAcc
10384	185556	185637	Mansion		FIC	1959	Passive	NA	NA	NA	NA
720788	973	992	Actor Errol Flunn Dies at 50; Heart Attack Fatal to Star in Vancouver		NEWS	1959	Passive	Pronoun	Noun	NoTo	DatAcc
431604	1086	1095	Who Killed Les Wilson?	Joseph P. Blank	MAG	1960	Passive	Pronoun	Noun	NoTo	DatAcc
431616	1255	1290	The Cults of 'Research' and 'Creativity'	Jacques Barzun	MAG	1960	Passive	Pronoun	Noun	NoTo	DatAcc
477607	471	488	How to rescue New York from its Port Authority	Edward T. Chase	MAG	1960	Passive	Pronoun	Noun	NoTo	DatAcc
10401	33339	33354	Chess Players		FIC	1960	Passive	NA	NA	NA	NA
14510	14843	14861	The Good Soup	"Kanin, Garson, 1912-1999"	FIC	1960	Passive	NA	NA	NA	NA
721412	802	809	Louisiana's Attorney General Bolts U.S. Integration Hearing; Scores 	FOSTER HAILEYSpecial to 	NEWS	1960	Passive	NA	NA	NA	NA
431639	2631	2666	The Split-Level Trap	"Dr. Richard E. Gordon, Katherine K. Gordon, Max Gunther"	MAG	1961	Passive	Pronoun	Noun	NoTo	DatAcc
431639	2708	2722	The Split-Level Trap	"Dr. Richard E. Gordon, Katherine K. Gordon, Max Gunther"	MAG	1961	Passive	Pronoun	Noun	NoTo	DatAcc
491989	1356	1367	TV's ANGRY YOUNG STAR	"Johnson, Robert"	MAG	1961	Passive	NA	NA	NA	NA
492061	10682	10688	MAYBE I'LL PITCH FOREVER	"Paige, Leroy"	MAG	1961	Passive	Pronoun	Noun	NoTo	DatAcc
774367	45711	45740	Fifty-Eight Lonely Men: Southern Federal Judges and School Desegregation	J. W. Peltason	NF	1961	Passive	NA	NA	NA	NA
780072	14352	14360	The Winter of our Discontent	John Steinbeck	FIC	1961	Passive	Pronoun	Noun	NoTo	DatAcc
477910	5507	5520	The deadly parallels: 	Alan F. Westin	MAG	1962	Passive	NA	NA	NA	NA
14308	5990	6012	Veronique	"O'Hara, John Henry, 1905-1970"	FIC	1962	Passive	Pronoun	Noun	NoTo	DatAcc
441232	14374	14382	The South Has Many Faces	"MCGILL, RALPH"	MAG	1963	Passive	NA	NA	NA	NA
773473	5983	6018	Merchants Make History	Ernst Samhaber	NF	1963	Passive	NA	NA	NA	NA
13496	26480	26492	Behind the Yellow Door	"Stohr-Danziger, Flora, fl. 1960-2003"	FIC	1963	Passive	Pronoun	Noun	NoTo	DatAcc
780077	12814	12831	Joy in the Morning	Betty Smith	FIC	1963	Passive	NA	NA	NA	NA
492080	480	530	NEW ORLEANS: COSA NOSTRA'S WALL STREET		MAG	1964	Passive	Pronoun	Noun	NoTo	DatAcc
10453	36629	36645	Rector of Justin		FIC	1964	Passive	NA	NA	NA	NA
16498	11836	11847	"Americanization of Emily, The"		FIC	1964	Passive	Pronoun	Noun	NoTo	DatAcc
313171	410	462	Sociology in Bloom		MAG	1965	Passive	Pronoun	Noun	NoTo	DatAcc
10455	27666	27700	An American Dream		FIC	1965	Passive	Pronoun	Noun	NoTo	DatAcc
10477	13666	13702	Coffin Corner		FIC	1966	Passive	Pronoun	Noun	NoTo	DatAcc
10481	49	60	Tai-Pan		FIC	1966	Passive	NA	NA	NA	NA
431754	4662	4687	Siberia: Russia's Frozen Frontier	Dean Conger	MAG	1967	Passive	NA	NA	NA	NA
781995	43891	43906	The Eighth Day	Thornton Wilder	FIC	1967	Passive	Pronoun	Noun	NoTo	DatAcc
726572	255	307	Study identifies keys to teacher shortages; Interest expressed	Cynthia Parsons Education editor of 	NEWS	1967	Passive	Pronoun	Noun	NoTo	DatAcc
273118	546	572	The Powell & the Glory		MAG	1968	Passive	Pronoun	Noun	NoTo	DatAcc
431761	535	558	"For Ali, A Tme to Preach"	Tex Maule	MAG	1968	Passive	Pronoun	Noun	NoTo	DatAcc
488102	2384	2400	The No-Choice Bag	"Palmer Jr., L. F."	MAG	1968	Passive	Pronoun	Noun	NoTo	DatAcc
490676	2449	2484	Profiles	"Hellman, Geoffrey T."	MAG	1968	Passive	NA	NA	NA	NA
10505	95329	95340	Airport		FIC	1968	Passive	NA	NA	NA	NA
10508	330	338	Herman Had Two Daughters		FIC	1968	Passive	NA	NA	NA	NA
4211	11537	11550	Mercenary	"Reynolds, Mack, 1917-1983"	FIC	1968	Passive	Pronoun	Noun	NoTo	DatAcc
774135	6525	6543	Schools Withotu Failure	William Glasser	NF	1969	Passive	NA	NA	NA	NA
774135	17002	17033	Schools Withotu Failure	William Glasser	NF	1969	Passive	NA	NA	NA	NA
781999	52599	52645	The Seven Minutes	Irving Wallace	FIC	1969	Passive	NA	NA	NA	NA
727550	688	698	Cops Arrest 293 Students; SAN FERNANDO IN STATE OF EMERGENCY Defy President's Decree		NEWS	1969	Passive	NA	NA	NA	NA
479090	93	116	The decline of the WASP	Peter Schrag	MAG	1970	Passive	NA	NA	NA	NA
774162	103984	104006	A Buddhist Leader in Ming China	Sung-peng Hsu	NF	1970	Passive	Pronoun	Noun	NoTo	DatAcc
782003	5023	5048	Pick Up Sticks	Emma Lathen	FIC	1970	Passive	Pronoun	Noun	NoTo	DatAcc
10537	85199	85208	Dream Museum		FIC	1971	Passive	NA	NA	NA	NA
782006	48257	48267	The Elusive Mrs. Pollifax	Dorothy Gilman	FIC	1971	Passive	Pronoun	Noun	NoTo	DatAcc
491280	9571	9584	BILLY GRAHAM: THE MAN AT HOME		MAG	1972	Passive	Pronoun	Noun	NoTo	DatAcc
10552	55304	55342	Ewings		FIC	1972	Passive	Pronoun	Noun	NoTo	DatAcc
13206	3494	3503	Cyclone Jack	"Bolt, Carol, 1941-2000"	FIC	1972	Passive	Pronoun	Pronoun	To	AccDat
14140	3389	3405	The Tooth of Crime	"Shepard, Sam, 1943-"	FIC	1972	Passive	Pronoun	Noun	NoTo	DatAcc
780011	6907	6953	Recalled To Life	Robert Silverberg	FIC	1972	Passive	NA	NA	NA	NA
729916	170	189	"Front Page 1 -- No Title; As the Government Moves to Cut Its Payroll, Morale Plummets"		NEWS	1972	Passive	Pronoun	Noun	NoTo	DatAcc
729916	199	221	"Front Page 1 -- No Title; As the Government Moves to Cut Its Payroll, Morale Plummets"		NEWS	1972	Passive	NA	NA	NA	NA
729926	0	26	Amnesty-with-strings--has its time come?; *Amnesty-with-strings--when? Challengers divided	Peter C. Stuart Staff correspondent of 	NEWS	1972	Passive	NA	NA	NA	NA
490736	2508	2529	Talk of the Town	"Barthelme, Donald"	MAG	1973	Passive	Pronoun	Noun	NoTo	DatAcc
10565	52808	52839	After		FIC	1973	Passive	Pronoun	Noun	NoTo	DatAcc
10572	62250	62273	People Will Always be Kind		FIC	1973	Passive	Pronoun	Noun	NoTo	DatAcc
10574	6646	6651	Theophilus North		FIC	1973	Passive	Pronoun	Noun	NoTo	DatAcc
10574	56158	56191	Theophilus North		FIC	1973	Passive	Pronoun	Noun	NoTo	DatAcc
780107	18408	18429	Trevayne	Jonathan Ryder	FIC	1973	Passive	Pronoun	Noun	NoTo	DatAcc
730972	609	623	Drivers cross picket lines; service on CTA is normal		NEWS	1973	Passive	Pronoun	Pronoun	To	AccDat
731317	657	693	Daley's view of himself: Just a cog in government		NEWS	1974	Passive	Pronoun	Noun	NoTo	DatAcc
731375	379	390	Duke Ellington is dead; an era of great jazz ends; Duke Ellington dies at 75 and era ends At 75 The Duke is dead		NEWS	1974	Passive	Pronoun	Noun	NoTo	DatAcc
107269	1070	1095	'I WANT TO CARRY MY LOAD'		MAG	1975	Passive	Pronoun	Noun	NoTo	DatAcc
490766	909	920	Talk of the Town	"Gill, Brendan"	MAG	1975	Passive	Pronoun	Pronoun	To	AccDat
774042	43703	43756	Rangeland Management	Harold F. Heady	NF	1975	Passive	Pronoun	Noun	NoTo	DatAcc
774042	60818	60873	Rangeland Management	Harold F. Heady	NF	1975	Passive	Pronoun	Noun	NoTo	DatAcc
