old_id	id	startnum	endnum	textname	author	genre	year	Voice	IO	DO	To	Order
46134	781978	37290	37309	The Empire City	Paul Goodman	FIC	1959	Passive	Pronoun	NA	NoTo	DatAcc
46132	774310	37786	37811	The Dress Doctor	Edith Head, Jane Kesner Ardmore	NF	1959	Passive	Noun	NA	NoTo	DatAcc
46130	774310	7126	7143	The Dress Doctor	Edith Head, Jane Kesner Ardmore	NF	1959	Passive	Pronoun	Noun	NoTo	DatAcc
273	553361	2502	2511	Essay concerning Free Agency		MAG	1821	Passive	Pronoun	Noun	NoTo	AccDat
19977	496842	6920	6944	Notable Women:  Margaret Fuller	Josephine Lazarus	MAG	1893	Passive	Pronoun	Noun	NoTo	DatAcc
275	553363	7680	7715	Penitentiary System		MAG	1821	Passive	Noun	Noun	To	AccDat
16707	2466	112304	112337	A Country Doctor and Selected Stories and Sketches		FIC	1884	Passive	Noun	Noun	To	AccDat
16700	2466	11411	11427	A Country Doctor and Selected Stories and Sketches		FIC	1884	Passive	Pronoun	Noun	NoTo	AccDat
16702	2466	34338	34359	A Country Doctor and Selected Stories and Sketches		FIC	1884	Passive	Noun	NA	NoTo	DatAcc
42087	774280	38938	38973	"Business, Legal, & Ethical Phases of Engineering"	"D. T. Canfield, J. H. Bowman"	NF	1948	Passive	Noun	Noun	To	AccDat
17259	560385	5599	5616	The Mistakes of Grant	W. S. Rosecrans	MAG	1885	Passive	Noun	Noun	To	AccDat
17250	560304	1947	1961	An English Imperialist Bubble	William Clarke	MAG	1885	Passive	Pronoun	Pronoun	To	AccDat
17251	560314	4822	4862	Reminiscences of Famous Americans	John R. French	MAG	1885	Passive	Noun	Noun	NoTo	AccDat
52463	10631	45736	45757	Daniel Martin		FIC	1977	Passive	Pronoun	NA	NoTo	DatAcc
17254	560334	2939	2950	"Recollections and Letters of Grant, Part I"	Daniel Ammen	MAG	1885	Passive	Noun	Noun	NoTo	DatAcc
17255	560334	4505	4572	"Recollections and Letters of Grant, Part I"	Daniel Ammen	MAG	1885	Passive	Noun	Noun	To	AccDat
17256	560381	3581	3606	An Acquaintance with Grant	James B. Fry	MAG	1885	Passive	Noun	Noun	To	AccDat
53738	494087	2274	2302	THE POLISH COUP		MAG	1981	Passive	Noun	NA	NoTo	DatAcc
53733	487916	717	741	Films	"Hatch, Robert"	MAG	1981	Passive	Noun	Noun	To	AccDat
10706	2580	15725	15762	"Outward Bound Or, Young America Afloat"		FIC	1866	Passive	Noun	Noun	To	AccDat
9250	8033	35506	35523	Poems		FIC	1860	Passive	Noun	NA	To	DatAcc
46791	781980	54674	54747	The Agony and the Ecstasy	Irving Stone	FIC	1961	Passive	Pronoun	Noun	To	AccDat
46797	774348	30121	30138	American Railroad	John F. Stover	NF	1961	Passive	Noun	NA	NoTo	DatAcc
21618	498600	9166	9194	Campaigning with Grant	Horace Porter	MAG	1897	Passive	Pronoun	Noun	To	AccDat
21615	498561	3036	3070	Campaigning with Grant	Horace Porter	MAG	1897	Passive	Noun	NA	NoTo	DatAcc
21617	498600	5571	5615	Campaigning with Grant	Horace Porter	MAG	1897	Passive	Pronoun	NA	NoTo	DatAcc
46798	774348	49042	49056	American Railroad	John F. Stover	NF	1961	Passive	Pronoun	NA	NoTo	DatAcc
21613	498527	5224	5285	Campaigning with Grant	Horace Porter	MAG	1897	Passive	Pronoun	NA	NoTo	DatAcc
45448	718681	0	26	"GIVE U. S. ARMS TO BRITAIN; MACMILLAN, IKE AGREE ON MISSILE DEAL Tell Results of Bermuda Talks Ike Back Home"		NEWS	1957	Passive	Noun	Noun	To	AccDat
45449	718681	199	228	"GIVE U. S. ARMS TO BRITAIN; MACMILLAN, IKE AGREE ON MISSILE DEAL Tell Results of Bermuda Talks Ike Back Home"		NEWS	1957	Passive	Noun	Noun	To	AccDat
45443	719280	157	189	Board Opens Study Of Capital Penalty; Noticeable Trend	James Nelson Goodsell Staff Writer of 	NEWS	1957	Passive	Noun	Noun	NoTo	DatAcc
45441	718916	669	733	Furcolo Rescues Court Bill; Decision Up to Senate		NEWS	1957	Passive	Noun	NA	NoTo	DatAcc
44799	10329	56174	56200	Lolita		FIC	1955	Passive	Pronoun	Noun	NoTo	DatAcc
44798	10329	30980	31010	Lolita		FIC	1955	Passive	Noun	NA	NoTo	DatAcc
44792	10329	274	290	Lolita		FIC	1955	Passive	Noun	Noun	NoTo	DatAcc
44795	10329	10279	10308	Lolita		FIC	1955	Passive	Noun	NA	NoTo	DatAcc
44794	10329	10067	10092	Lolita		FIC	1955	Passive	Noun	Noun	To	AccDat
22741	440730	3152	3175	The consular service of the United States	George F Parker	MAG	1900	Passive	Noun	Noun	To	AccDat
44796	10329	14158	14185	Lolita		FIC	1955	Passive	Pronoun	NA	NoTo	DatAcc
58078	773975	17605	17647	Theory and Evidence	Barbara Koslowski	NF	1996	Passive	Noun	NA	NoTo	DatAcc
46863	10411	56116	56132	Chairman of the Bored		FIC	1961	Passive	Noun	Pronoun	To	AccDat
46867	10411	94790	94806	Chairman of the Bored		FIC	1961	Passive	Pronoun	NA	NoTo	DatAcc
20154	1797	99117	99155	The Prince of India — Volume 01	"Wallace, Lewis, 1827-1905"	FIC	1893	Passive	Pronoun	Pronoun	NoTo	AccDat
20157	1797	130341	130370	The Prince of India — Volume 01	"Wallace, Lewis, 1827-1905"	FIC	1893	Passive	Pronoun	NA	NoTo	DatAcc
20156	1797	110881	110940	The Prince of India — Volume 01	"Wallace, Lewis, 1827-1905"	FIC	1893	Passive	Pronoun	Noun	NoTo	AccDat
20159	1797	149849	149883	The Prince of India — Volume 01	"Wallace, Lewis, 1827-1905"	FIC	1893	Passive	Noun	Pronoun	To	AccDat
20158	1797	139607	139613	The Prince of India — Volume 01	"Wallace, Lewis, 1827-1905"	FIC	1893	Passive	Noun	Noun	To	AccDat
51822	648	33475	33510	Great Jehoshaphat and Gully Dirt!	"Smith, Jewell Ellen, 1915-1998"	FIC	1975	Passive	Noun	NA	NoTo	DatAcc
13059	741112	333	364	Bowles Brothers		NEWS	1873	Passive	Noun	Noun	NoTo	DatAcc
13054	749315	60437	60471	Myths and myth-makers: Old Tales and Superstitions Interpreted by Comparative Mythology	"Fiske, John, 1842-1901"	NF	1873	Passive	Noun	Noun	To	AccDat
54170	297728	143	176	Braced for the Struggle	WILLIAM E. SMITH	MAG	1982	Passive	Noun	Noun	NoTo	DatAcc
54175	321106	502	549	The Anguish of the Jobless	FRANK TRIPPETT	MAG	1982	Passive	Pronoun	Noun	NoTo	AccDat
54176	322404	280	314	An Interview with Ferdinand Marcos		MAG	1982	Passive	Noun	Noun	NoTo	DatAcc
54177	324903	543	572	A Mess However It's Sliced		MAG	1982	Passive	Noun	Noun	To	AccDat
54178	324995	199	229	Bomb Bottleneck		MAG	1982	Passive	Noun	Noun	To	AccDat
54179	325004	502	532	Return of the Mini	MICHAEL DEMAREST	MAG	1982	Passive	Noun	NA	NoTo	DatAcc
20254	801	39087	39139	Stories of a Western Town	"Thanet, Octave, 1850-1934"	FIC	1893	Passive	Noun	Noun	To	AccDat
40967	780147	60988	61000	The Case of the Half-Wakened Wife	Erle Stanley Gardner	FIC	1945	Passive	Pronoun	Noun	To	AccDat
44425	774129	40553	40590	Let's Eat Right to Keep Fit	Adelle Davis	NF	1954	Passive	Noun	NA	NoTo	DatAcc
44423	774129	39242	39269	Let's Eat Right to Keep Fit	Adelle Davis	NF	1954	Passive	Noun	Noun	NoTo	DatAcc
44421	774129	37743	37765	Let's Eat Right to Keep Fit	Adelle Davis	NF	1954	Passive	Noun	Noun	To	AccDat
29761	434668	2854	2876	Young Soldiers of France	"BARRES, MAURICE"	MAG	1917	Passive	Pronoun	Pronoun	NoTo	AccDat
40968	780147	62310	62346	The Case of the Half-Wakened Wife	Erle Stanley Gardner	FIC	1945	Passive	Noun	NA	NoTo	DatAcc
29762	434699	6317	6358	The United States and Pan-Germanism	Andre Cheradame	MAG	1917	Passive	Noun	Noun	NoTo	AccDat
29929	683069	318	337	"CEDERSTROM OUT, SAYS HE'S GAGGED; Service Board Realty Expert Declares West Side Plan Needs Public Airing. ATTACKS LAND APPRAISALS Asserts He Was Swit"	Wireless to 	NEWS	1917	Passive	Noun	Noun	To	AccDat
23504	199	17147	17169	From Twice Told Tales		FIC	1901	Passive	Pronoun	Pronoun	NoTo	AccDat
23503	199	1098	1110	From Twice Told Tales		FIC	1901	Passive	Noun	Noun	To	AccDat
1178	747857	23560	23604	An essay on the importance of considering the subject of religion. Addressed particularly to men of education	John Foster	NF	1828	Passive	Noun	Pronoun	To	AccDat
29927	683590	2225	2263	Letters		NEWS	1917	Passive	Noun	Noun	To	AccDat
29926	683530	1939	1991	Letters		NEWS	1917	Passive	Noun	Noun	To	AccDat
59033	639456	371	390	"Mumma leaves behind achievement, frustration DOW director^s successor could encounter trouble"	"Charlie Meyers, OUTDOORS,"	NEWS	2000	Passive	Noun	NA	NoTo	DatAcc
59030	32314	1420	1439	Death strike /	"Jenkins, Jerry B.  LaHaye, Tim F. "	FIC	2000	Passive	Noun	NA	NoTo	DatAcc
12837	552382	14158	14207	The Presidential Campaign of 1796	James Parton	MAG	1873	Passive	Noun	Noun	To	AccDat
12839	552485	8063	8106	Danish Society and its Revival	Clemens Petersen	MAG	1873	Passive	Pronoun	Noun	NoTo	AccDat
50418	774240	37924	37939	The Classic Vision	Murray Krieger	NF	1971	Passive	Pronoun	NA	NoTo	DatAcc
50410	729686	125	145	British Oust 105 Russians; Act on Spy Revelations by Defector		NEWS	1971	Passive	Pronoun	NA	NoTo	DatAcc
50417	774240	32762	32795	The Classic Vision	Murray Krieger	NF	1971	Passive	Noun	Noun	NoTo	DatAcc
50416	774240	24723	24770	The Classic Vision	Murray Krieger	NF	1971	Passive	Noun	NA	NoTo	DatAcc
55623	773755	25726	25847	Sociology: A guide to problems and literature	Tom Bottomore	NF	1987	Passive	Noun	Noun	To	AccDat
55622	773755	23584	23606	Sociology: A guide to problems and literature	Tom Bottomore	NF	1987	Passive	Noun	NA	NoTo	DatAcc
55621	773755	23045	23067	Sociology: A guide to problems and literature	Tom Bottomore	NF	1987	Passive	Noun	NA	NoTo	DatAcc
55625	773755	30597	30615	Sociology: A guide to problems and literature	Tom Bottomore	NF	1987	Passive	Noun	Noun	To	AccDat
52813	733482	1911	1953	Letters		NEWS	1978	Passive	Noun	NA	NoTo	DatAcc
22678	4008	12602	12609	&quot;Where Angels Fear to Tread&quot; and Other Stories of the Sea		FIC	1899	Passive	Noun	Noun	NoTo	AccDat
52818	733477	629	722	H.E.W. SETS OUT RULES ON AID FOR ABORTIONS FOR VICTIMS OF RAPE; FOES OF BAN PRAISE STEP Low-Income Women to Qualify for Medicaid if Crime Is Reported 	MARTIN TOLCHIN Special to 	NEWS	1978	Passive	Noun	NA	NoTo	DatAcc
60906	384537	2484	2505	The Black-Powder Explosion	Philip Bourjaily	MAG	2006	Passive	Pronoun	Noun	NoTo	DatAcc
26568	4405	45347	45359	The Last Woman	"Beeckman, Ross"	FIC	1909	Passive	Pronoun	Noun	NoTo	DatAcc
26569	4405	48439	48474	The Last Woman	"Beeckman, Ross"	FIC	1909	Passive	Pronoun	Pronoun	To	AccDat
26566	4405	31354	31433	The Last Woman	"Beeckman, Ross"	FIC	1909	Passive	Noun	Noun	To	AccDat
26567	4405	41605	41657	The Last Woman	"Beeckman, Ross"	FIC	1909	Passive	Pronoun	NA	NoTo	DatAcc
26564	4405	21197	21225	The Last Woman	"Beeckman, Ross"	FIC	1909	Passive	Noun	NA	NoTo	DatAcc
26562	3218	38389	38449	"Lanier of the Cavalry or, A Week's Arrest"		FIC	1909	Passive	Noun	Noun	NoTo	DatAcc
26561	1410	6164	6183	The Land of the Blue Flower		FIC	1909	Passive	Noun	Noun	To	AccDat
15556	559560	6904	6996	McClellan's Last Service to the Republic. Part III	George Ticknor Curtis	MAG	1880	Passive	Noun	Noun	To	AccDat
392	553423	11196	11214	The Life of Pitt		MAG	1822	Passive	Noun	Noun	To	AccDat
32224	4895	38258	38262	The Fighting Edge		FIC	1922	Passive	Pronoun	Noun	NoTo	DatAcc
32225	4895	38539	38551	The Fighting Edge		FIC	1922	Passive	Pronoun	Noun	NoTo	DatAcc
32227	4895	45874	45893	The Fighting Edge		FIC	1922	Passive	Pronoun	NA	NoTo	DatAcc
32221	945	6634	6651	Down the Mother Lode		FIC	1922	Passive	Pronoun	Noun	NoTo	DatAcc
32222	945	13941	13965	Down the Mother Lode		FIC	1922	Passive	Noun	NA	NoTo	DatAcc
32223	4895	23247	23274	The Fighting Edge		FIC	1922	Passive	Pronoun	Noun	NoTo	DatAcc
32229	4895	82908	82920	The Fighting Edge		FIC	1922	Passive	Noun	NA	NoTo	DatAcc
3740	747920	36305	36320	"Report of the Presbyterian church case : the commonwealth of Pennsylvania, at the suggestion of James Todd and others, vs. Ashbel Green and others"	Samuel Miller	NF	1839	Passive	Noun	Noun	To	AccDat
57661	746623	1282	1303	School-to-work programs offered by technical schools provide a viable alternative to traditional..	"Czubaj, Camilia Anne"	NF	1995	Passive	Noun	NA	NoTo	DatAcc
57660	746620	3494	3507	Learning styles and the African American student	"Durodoye, Beth<BR>Hildreth, Bertina"	NF	1995	Passive	Noun	NA	NoTo	DatAcc
52103	732347	714	725	CTA rescue hampered by communications gap; Communications in 'L' rescue		NEWS	1976	Passive	Noun	NA	NoTo	DatAcc
52102	732761	241	265	U.S. Soviet arms accord before election unlikely; *Arms agreement before election unlikely	Daniel Southerland Staff correspondent of 	NEWS	1976	Passive	Noun	Noun	To	AccDat
52107	732544	652	659	Metro High grads will score 1st run; People Metro's graduates to score a big run		NEWS	1976	Passive	Noun	NA	NoTo	DatAcc
52105	732389	410	433	China sends plane for Nixon; Chinese airplane sent to take Nixons on trip		NEWS	1976	Passive	Noun	NA	NoTo	DatAcc
52104	732359	802	825	"20-cent pay phone calls, other Bell hikes OKd; 20-cent pay phone calls, other Bell hikes approved"		NEWS	1976	Passive	Noun	NA	NoTo	DatAcc
52109	732657	633	656	"People; Puppy love teams up Jim, Guv"		NEWS	1976	Passive	Noun	NA	NoTo	DatAcc
52108	732571	4	39	Illinois to tell U.S. of 16 suspects in eye-care fraud; U.S. to get doctors' names in Illinois eye-care fraud		NEWS	1976	Passive	Noun	Noun	To	AccDat
60018	31131	5475	5486	Leslie : a novel /	"Tyree, Omar. "	FIC	2003	Passive	Pronoun	NA	NoTo	DatAcc
60014	28271	6102	6129	Jarka Ruus : High Druid of Shannara /	"Brooks, Terry. "	FIC	2003	Passive	Pronoun	Pronoun	To	AccDat
60016	31306	1933	1966	Kitchen privileges : a memoir /	"Clark, Mary Higgins. "	FIC	2003	Passive	Pronoun	NA	NoTo	DatAcc
60012	28271	1883	1893	Jarka Ruus : High Druid of Shannara /	"Brooks, Terry. "	FIC	2003	Passive	Pronoun	NA	NoTo	DatAcc
60013	28271	4219	4236	Jarka Ruus : High Druid of Shannara /	"Brooks, Terry. "	FIC	2003	Passive	Pronoun	NA	NoTo	DatAcc
29658	773771	234	263	The Port of Boston	Edwin J. Clapp	NF	1916	Passive	Noun	NA	NoTo	DatAcc
21931	755381	86493	86519	Woman and the Republic -- a Survey of the Woman-Suffrage Movement in the United States and a Discuss	"Johnson, Helen Kendrick, 1844-1917"	NF	1897	Passive	Pronoun	NA	NoTo	DatAcc
21938	753078	5978	6018	The Age of Fable	"Bulfinch, Thomas, 1796-1867"	NF	1898	Passive	Pronoun	Noun	NoTo	AccDat
21939	753078	15628	15642	The Age of Fable	"Bulfinch, Thomas, 1796-1867"	NF	1898	Passive	Noun	Noun	To	AccDat
57087	25037	39824	39843	Sacred Clowns	Tony Hillerman	FIC	1993	Passive	Noun	NA	NoTo	DatAcc
16708	2466	133697	133727	A Country Doctor and Selected Stories and Sketches		FIC	1884	Passive	Noun	Pronoun	To	AccDat
15709	576975	1354	1395	River Driftwood	Sarah Orne Jewett	MAG	1881	Passive	Pronoun	NA	NoTo	DatAcc
15707	576667	2939	2979	The Head of Medusa and other Novels		MAG	1881	Passive	Pronoun	NA	NoTo	DatAcc
58930	360800	204	238	Letters		MAG	1999	Passive	Noun	Noun	To	AccDat
24144	772636	14535	14631	"The Philippine Islands, 1493-1898 (Vol 27 of 55) 1636-37"	"Robertson, James Alexander, 1873-1939"	NF	1903	Passive	Pronoun	Noun	To	AccDat
55839	670738	1171	1189	BASKETBALL; Expansive Welcome Propels an Expansion Team	"By BARRY JACOBS, Special to the New York Times"	NEWS	1988	Passive	Pronoun	NA	NoTo	DatAcc
59959	48148	769	789	The tale of the golden Eagle	David D Levine	FIC	2003	Passive	Pronoun	Noun	NoTo	DatAcc
59958	48038	11551	11569	Tutorial	John Langan	FIC	2003	Passive	Noun	NA	NoTo	DatAcc
33758	692315	90	129	ARMY-NAVY ELEVENS TO PLAY IN CHICAGO; Decision Stirs Charges in Washington That Politics Swayed Officials. BRITTEN IS CHIEF TARGET Annapolis Had the C		NEWS	1926	Passive	Noun	Noun	To	AccDat
33757	692314	333	380	ARISTOCRATIC SOCIALISTS.; Baronet Takes Issue With Views Expressed by the Moselys		NEWS	1926	Passive	Noun	NA	NoTo	DatAcc
18533	596784	7096	7117	A Century of Constitutional Interpretation	John Bach McMaster	MAG	1889	Passive	Noun	Noun	NoTo	AccDat
37072	10072	52308	52324	From Death to Morning	Thomas Wolfe	FIC	1935	Passive	Pronoun	Noun	To	AccDat
37070	10072	14351	14387	From Death to Morning	Thomas Wolfe	FIC	1935	Passive	Pronoun	Noun	NoTo	AccDat
37071	10072	38452	38580	From Death to Morning	Thomas Wolfe	FIC	1935	Passive	Noun	Noun	To	AccDat
52469	10627	26260	26285	Dark Design		FIC	1977	Passive	Pronoun	NA	NoTo	DatAcc
30334	684004	47	69	OUR ARMIES READY TO FIGHT AS UNITS; Foch Now to Withdraw Our Men from British and French Brigades. WILL EXTEND THEIR FRONT Gen. Liggett to Command Fir	"G.H. PERRIS. Copyright, 1918, by "	NEWS	1918	Passive	Noun	Noun	To	AccDat
30335	684004	804	865	OUR ARMIES READY TO FIGHT AS UNITS; Foch Now to Withdraw Our Men from British and French Brigades. WILL EXTEND THEIR FRONT Gen. Liggett to Command Fir	"G.H. PERRIS. Copyright, 1918, by "	NEWS	1918	Passive	Noun	Noun	To	AccDat
15163	742940	350	382	ALMOST A FREIGHT BLOCKADE.; THE ERIE ROAD TAXED TO ITS UTMOST TO KEEP TRAINS MOVING--RESULT OF THE ADDITION OF THE THIRD RAIL		NEWS	1879	Passive	Noun	NA	NoTo	DatAcc
15165	742956	621	685	BARRING OUT CELESTIALS.; THE ANTI-CHINESE BILL PASSED. A MAJORITY OF TWELVE SENATORS IN FAVOR OF RESTRICTING CHINESE IMMIGRATION --MR. CONKLING'S SUBS		NEWS	1879	Passive	Noun	Noun	To	AccDat
52460	10631	39854	39867	Daniel Martin		FIC	1977	Passive	Pronoun	NA	NoTo	DatAcc
15167	743020	564	591	GRANT THE CHOICE OF THE PEOPLE		NEWS	1879	Passive	Pronoun	Noun	To	AccDat
52465	10631	51061	51086	Daniel Martin		FIC	1977	Passive	Noun	Noun	To	AccDat
52466	10631	52171	52197	Daniel Martin		FIC	1977	Passive	Pronoun	NA	NoTo	DatAcc
35218	697005	1470	1495	HOUSE DRYS ROUT 	EDWIN L. JAMES. Special Cable to 	NEWS	1930	Passive	Noun	Noun	To	AccDat
35219	697015	439	473	"BORAH WILL ATTACK HIGHER POLITICIANS AS BALKING DRY LAW; Senator's Promised Speech Looms as a Major Offensive in Drive, for Enforcement. HE HOLDS POSI"	L.C. SPEERS. Special Cable to 	NEWS	1930	Passive	Pronoun	Noun	To	AccDat
53563	668195	4497	4516	HELP FOR THE VICTIM	"Richard Higgins Richard higgins, a New York based free-lance writer, frequently reports on law enfor"	NEWS	1981	Passive	Noun	NA	NoTo	DatAcc
35214	697363	306	354	Letters		NEWS	1930	Passive	Noun	Noun	To	AccDat
35217	696974	369	384	"BYRD GEOLOGIST DISCOVERS COAL STRIP ON MT. NANSEN INLAID IN SANDSTONE CAP; LOCATED 6,000 FEET HIGH Gould Tells of Perilous Climb to Reach 'Highly Carb"	REAR ADMIRAL R.E. BYRD.	NEWS	1930	Passive	Noun	NA	NoTo	DatAcc
35210	697135	88	100	Letters		NEWS	1930	Passive	Noun	Noun	To	AccDat
35211	697135	494	540	Letters		NEWS	1930	Passive	Noun	Noun	To	AccDat
35212	697135	541	565	Letters		NEWS	1930	Passive	Noun	Noun	To	AccDat
35213	697326	930	986	Letters		NEWS	1930	Passive	Noun	Noun	To	AccDat
23266	1983	91654	91691	The Web of Life		FIC	1900	Passive	Pronoun	Noun	To	AccDat
23269	1983	105641	105679	The Web of Life		FIC	1900	Passive	Noun	Pronoun	To	AccDat
50039	774162	102375	102405	A Buddhist Leader in Ming China	Sung-peng Hsu	NF	1970	Passive	Pronoun	NA	NoTo	DatAcc
53731	487897	1218	1236	Films	"Hatch, Robert"	MAG	1981	Passive	Noun	NA	NoTo	DatAcc
43859	263190	564	586	The Poor Devil		MAG	1952	Passive	Noun	NA	NoTo	DatAcc
43858	262493	56	80	Snappy Turtles		MAG	1952	Passive	Pronoun	NA	NoTo	DatAcc
43853	197665	340	383	Battle on the Floor		MAG	1952	Passive	Noun	NA	NoTo	DatAcc
43856	233448	157	179	Power Through Shortage		MAG	1952	Passive	Pronoun	NA	NoTo	DatAcc
43855	233445	342	365	The Vopos		MAG	1952	Passive	Noun	Noun	NoTo	DatAcc
10705	2580	14331	14353	"Outward Bound Or, Young America Afloat"		FIC	1866	Passive	Noun	Noun	To	AccDat
46796	774348	21010	21026	American Railroad	John F. Stover	NF	1961	Passive	Noun	Noun	To	AccDat
49561	727365	940	976	JOHNSON BARRING JETS FOR ISRAELIS; He Wants Talks With Soviet on a Mideast Settlement and Arms Limitations	NEIL SHEEHAN	NEWS	1968	Passive	Noun	NA	NoTo	DatAcc
49560	727360	1841	1863	CITY TO SUPERSEDE OCEAN HILL BOARD UNTIL CRISIS ENDS; Allen Orders Temporary Suspension-- 'Dismissed' Teachers Transferred	M. A. FARBER	NEWS	1968	Passive	Noun	NA	NoTo	DatAcc
18581	5842	318	346	"Daisy Brooks  Or, A Perilous Love"		FIC	1889	Passive	Noun	Noun	To	AccDat
61478	36865	2881	2902	Dark summer	"Johansen, Iris."	FIC	2009	Passive	Noun	NA	NoTo	DatAcc
42810	774003	23543	23576	The Conquerors	Thomas B. Costain	NF	1950	Passive	Pronoun	NA	NoTo	DatAcc
42814	10266	12806	12818	Disenchanted		FIC	1950	Passive	Noun	Pronoun	NoTo	DatAcc
42816	10266	64720	64731	Disenchanted		FIC	1950	Passive	Pronoun	NA	NoTo	DatAcc
42818	10266	122668	122688	Disenchanted		FIC	1950	Passive	Pronoun	NA	NoTo	DatAcc
42819	10266	125189	125211	Disenchanted		FIC	1950	Passive	Noun	NA	NoTo	DatAcc
5058	748321	1007	1064	Narrative of the Life of Frederick Douglass	"Douglass, Frederick, 1818-1895"	NF	1845	Passive	Pronoun	Noun	To	AccDat
5059	748321	8239	8259	Narrative of the Life of Frederick Douglass	"Douglass, Frederick, 1818-1895"	NF	1845	Passive	Noun	Noun	To	AccDat
38569	144535	84	133	Natural Death		MAG	1938	Passive	Noun	NA	NoTo	DatAcc
38568	144337	312	356	Man from Georgia		MAG	1938	Passive	Pronoun	NA	NoTo	DatAcc
38561	143746	76	103	Money for Truth		MAG	1938	Passive	Pronoun	NA	NoTo	DatAcc
38562	143927	229	291	Immortals		MAG	1938	Passive	Pronoun	NA	NoTo	DatAcc
38567	144324	44	104	Faults Found		MAG	1938	Passive	Noun	NA	NoTo	DatAcc
38566	144240	147	168	Hearst Prunes		MAG	1938	Passive	Noun	NA	NoTo	DatAcc
18892	5460	9799	9836	The Bridge of the Gods A Romance of Indian Oregon. 19th  Edition	"Balch, Frederic Homer,  1861-1891"	FIC	1890	Passive	Pronoun	Noun	NoTo	AccDat
18894	5460	24419	24437	The Bridge of the Gods A Romance of Indian Oregon. 19th  Edition	"Balch, Frederic Homer,  1861-1891"	FIC	1890	Passive	Pronoun	Noun	NoTo	AccDat
36179	774161	7188	7224	Psychology for Religious Workers	"Lindsay Dewar, Cyril Hudson"	NF	1932	Passive	Noun	NA	NoTo	DatAcc
36176	5591	3340	3349	Priestess of the Flame	"Wright, Sewell Peaslee,  1897-1970"	FIC	1932	Passive	Pronoun	NA	NoTo	DatAcc
33528	486381	1769	1797	Editorial Paragraphs		MAG	1925	Passive	Noun	Noun	To	AccDat
33529	486381	1847	1878	Editorial Paragraphs		MAG	1925	Passive	Pronoun	NA	NoTo	DatAcc
33524	486170	3294	3343	Whitewashing the Air-Grafters	"Scaife, H. L."	MAG	1925	Passive	Noun	NA	NoTo	DatAcc
33526	486193	2312	2338	Editorials		MAG	1925	Passive	Noun	Noun	To	AccDat
41543	709844	293	319	Letters		NEWS	1946	Passive	Noun	Noun	NoTo	DatAcc
